Id,SalePrice
1843,136236.7765590965
1844,130922.80311361013
1845,142175.95741227476
1846,148156.14888350974
1847,158920.8697889743
1848,67199.00724241356
1849,120600.37251253484
1850,121366.10881253668
1851,151396.03967220004
1852,128662.32543138076
1853,132987.91239683577
1854,170249.2851795968
1855,152297.55465970677
1856,217014.9325507938
1857,153061.91546230833
1858,154972.161600796
1859,128652.21544445663
1860,150931.68576580216
1861,127873.94892329843
1862,308874.03806682833
1863,303360.79366828693
1864,303412.42179793277
1865,258471.37605870565
1866,266788.1871157364
1867,207634.96448522015
1868,262727.2775973788
1869,186084.89713657153
1870,210533.73274787204
1871,209882.20500331835
1872,162089.55470056817
1873,219328.9600788675
1874,152394.07446885324
1875,199598.6525668932
1876,190627.71755028312
1877,202913.09079404344
1878,192844.68078615278
1879,127221.04349015362
1880,142884.32496413842
1881,231583.52755074968
1882,233214.97106013898
1883,182242.1080529736
1884,197582.22497668417
1885,224886.334303491
1886,256238.38226872968
1887,198424.34161502228
1888,253014.23844288674
1889,161376.52540756125
1890,131067.34105286558
1891,143579.11834729614
1892,105563.36754497259
1893,143137.59812403945
1894,138643.66287677677
1895,141845.15642800563
1896,125175.76609505013
1897,117419.14435200013
1898,124606.41869225533
1899,144954.044160129
1900,144948.52203163467
1901,153652.66445311406
1902,142595.87284783946
1903,195696.77945848944
1904,129867.3902932436
1905,185578.51098823387
1906,164638.1696894594
1907,196368.41549546187
1908,130187.29312850992
1909,146674.01405671897
1910,137216.4154782399
1911,205006.69927415476
1912,314720.5290338357
1913,156790.02218500097
1914,90715.19741206693
1915,232030.857495277
1916,79935.98571886738
1917,240088.14284213487
1918,144209.05485396908
1919,182294.81056151984
1920,170536.63222149416
1921,327242.1018254136
1922,259608.8134666368
1923,229572.89422431172
1924,223175.03074288828
1925,203628.65159224294
1926,310245.1756329074
1927,138124.21224724335
1928,155497.19058875457
1929,132186.52671135718
1930,133460.6592922236
1931,142208.02446721907
1932,143063.25678609466
1933,176421.3974019124
1934,175352.63291474397
1935,164054.79968437218
1936,179605.81260673894
1937,177732.622983007
1938,165240.3832571605
1939,210122.81349854943
1940,172415.64624958264
1941,170562.61301531765
1942,181165.60672805982
1943,183183.60623495776
1944,272989.6353979252
1945,288252.37379761296
1946,147537.43977775433
1947,245818.18354716583
1948,181808.07364913088
1949,224679.53926690633
1950,189197.10190556356
1951,248138.63757024132
1952,220327.20752717738
1953,165327.48028385887
1954,198866.4492138715
1955,139790.51553140176
1956,328215.7678735789
1957,159077.82079559355
1958,290467.25114463957
1959,151271.9805879905
1960,117042.03843909084
1961,122181.57268504526
1962,117865.28418759341
1963,127636.11264836913
1964,122528.23935300512
1965,151600.98891458212
1966,146487.2077888478
1967,243720.36188897103
1968,371366.62057370896
1969,308301.3824439997
1970,378899.9950399273
1971,408072.33894368145
1972,312377.3279162107
1973,228940.77099694748
1974,278245.03820011654
1975,445026.3026501169
1976,240124.98137209273
1977,325986.6748924127
1978,310307.3785883584
1979,258711.70865855349
1980,183772.5441221772
1981,274155.4009253172
1982,194684.9282072608
1983,179830.14617452412
1984,168686.3400324372
1985,210775.7845461953
1986,210761.5901127146
1987,163048.14371510927
1988,165386.38820075325
1989,183990.29948911368
1990,198436.80984230424
1991,200279.5369631608
1992,202436.67270086243
1993,166389.89729368337
1994,233804.87959272487
1995,178489.72490177708
1996,230590.7691966994
1997,263550.0602299909
1998,291064.58152556565
1999,229172.94889617618
2000,285894.96452520957
2001,244948.40869494263
2002,223121.80895157688
2003,226601.01542531018
2004,238310.12657338261
2005,203053.14325560068
2006,190770.86160124195
2007,224175.95388514464
2008,185864.96887790025
2009,183850.40492842623
2010,186451.6387708807
2011,148671.635690493
2012,163942.13171036643
2013,166999.27869152653
2014,176626.68279948505
2015,187626.68312996524
2016,179294.96964551293
2017,186723.82877656343
2018,123843.10528284848
2019,141605.6647583589
2020,122052.55378408059
2021,112032.16512794637
2022,182803.9677613908
2023,150471.68812128733
2024,258762.17249717063
2025,326705.0301278029
2026,161416.56606805802
2027,150841.75079707452
2028,158896.7746206156
2029,163649.16317456498
2030,233937.49556593515
2031,208338.30046566692
2032,210458.6892018066
2033,223428.58818196747
2034,164907.17150843472
2035,201454.64981012428
2036,191505.43390128526
2037,195487.82256411822
2038,267533.49666131224
2039,186124.23409409504
2040,292391.86559265066
2041,275818.1379567053
2042,191906.01941801657
2043,178592.1676377173
2044,185474.51119948243
2045,209283.0542151742
2046,156809.1544125748
2047,150065.74857867864
2048,142891.26975509853
2049,156585.68625035015
2050,179580.53989713194
2051,108487.99723257734
2052,134235.41925778452
2053,149120.27087324715
2054,100656.04925832375
2055,157268.2289482646
2056,149678.25683472934
2057,118989.13164052126
2058,214042.96159641177
2059,128917.22311595002
2060,179230.42488990232
2061,187941.42261102676
2062,128464.94756234971
2063,114840.80198248455
2064,138581.55846177656
2065,123727.80225177848
2066,163741.79043597268
2067,122611.86244793721
2068,159843.94647627466
2069,97610.82395438125
2070,122817.4401686585
2071,105182.85940972579
2072,135168.7217909551
2073,141397.86920051888
2074,189414.454563735
2075,148526.83303937953
2076,123742.59185366993
2077,146161.95179663182
2078,122183.07041426917
2079,139545.14843453633
2080,128900.40917589716
2081,130217.95376512314
2082,147371.0025308906
2083,145329.32780144128
2084,113807.19002977762
2085,119922.17324801772
2086,139534.3243515217
2087,140327.56205833485
2088,115669.49598354666
2089,90498.75637876314
2090,140111.3883121366
2091,117891.57554564571
2092,138291.82414768395
2093,133871.56710391294
2094,120279.73212670063
2095,144811.6028981934
2096,99164.26426805861
2097,115419.49211925226
2098,147132.79253628058
2099,77118.20952422672
2100,97151.32111948548
2101,128004.18994396593
2102,146229.6949069271
2103,110305.88199055506
2104,161026.82171459438
2105,137830.94896477537
2106,80522.3396566075
2107,208383.31026207263
2108,123448.6829583655
2109,118228.20224708422
2110,130818.39445225068
2111,157932.4299944211
2112,133919.64815972274
2113,130087.91286452653
2114,136767.3838521561
2115,158547.33727249774
2116,121568.86039475893
2117,150303.37910598452
2118,119418.72082485237
2119,120378.10094541778
2120,124208.55009877638
2121,116649.58092806327
2122,115412.29225917552
2123,102679.64908129879
2124,167732.57122969217
2125,144461.390718568
2126,139435.56955025363
2127,175493.43167654812
2128,141228.13616437162
2129,112438.51236710821
2130,148876.17503114697
2131,153621.84859393298
2132,127672.69861040707
2133,133727.47099881544
2134,124191.93080551038
2135,113484.52581867256
2136,87121.03712841895
2137,126139.1891925407
2138,142881.90478995233
2139,150573.89410410848
2140,145352.8001374831
2141,153436.60784572945
2142,124531.70742846648
2143,143128.20884311275
2144,130124.73738404605
2145,147828.6038407528
2146,174974.8119113245
2147,151472.80163121957
2148,146074.05697020827
2149,150615.9564990329
2150,204929.87695948192
2151,118735.6470562392
2152,170975.21265259213
2153,179599.72738940117
2154,117816.51613572807
2155,155988.38508501515
2156,261282.93300910716
2157,221634.18284455742
2158,216511.67711676372
2159,196817.8410672644
2160,166274.3006864595
2161,215216.3891106818
2162,370119.9311436014
2163,277447.40026385535
2164,216953.6875096736
2165,182476.56404847704
2166,156846.65105087464
2167,201336.61590213492
2168,190643.50852374005
2169,183981.9623496379
2170,208120.00278198204
2171,158371.4051293925
2172,138749.79436633651
2173,180085.05449527138
2174,216103.72001580676
2175,269425.4694079564
2176,265452.4560607431
2177,220120.4499221569
2178,200055.42058034602
2179,144130.76045401557
2180,236732.2715023676
2181,180734.83336734242
2182,210259.2736104823
2183,176602.0869251168
2184,134854.07106095357
2185,128645.31396994095
2186,157599.9468165185
2187,155480.75631527673
2188,161672.83176983582
2189,349071.6056114626
2190,94162.96223133837
2191,95003.76745501773
2192,102277.2546317078
2193,118841.04309328017
2194,118213.55058564147
2195,111531.18972796145
2196,110828.04804884
2197,127128.79717278403
2198,153762.74572125103
2199,182442.89641766337
2200,133865.71325338772
2201,137095.6806206924
2202,182348.8792306835
2203,125376.52609090206
2204,161249.71839579387
2205,117039.18513000893
2206,135090.7066471588
2207,178781.83573826248
2208,236364.97881146325
2209,201843.77750939768
2210,132842.16391046485
2211,133720.9541907818
2212,134232.85024470396
2213,115662.81886054605
2214,142814.91848146322
2215,113048.08909619493
2216,154477.6872642653
2217,83012.57964459033
2218,104184.88903174052
2219,102964.15251608058
2220,98815.49272368994
2221,232070.4254753876
2222,221836.9703715945
2223,267075.88006637734
2224,200869.97284838275
2225,137953.62526129786
2226,193590.9121855913
2227,191471.22900811874
2228,228489.7976337605
2229,226520.2166421847
2230,148774.93152005985
2231,190815.6743183079
2232,177961.00768980573
2233,175096.02023473382
2234,215806.49413923948
2235,206211.58819063366
2236,246036.55335957694
2237,291167.50237699295
2238,207057.0610012976
2239,131904.66786059397
2240,160852.68424217845
2241,158280.5743335664
2242,138284.2841197092
2243,142387.12409652458
2244,123599.30707272857
2245,113793.99732814332
2246,146810.126771894
2247,143545.3646361172
2248,131695.12384058416
2249,126682.70484630312
2250,136567.23247670685
2251,128710.46719995176
2252,184692.0477476517
2253,147537.87743886764
2254,168752.5033472298
2255,192439.29073794655
2256,171987.8349385175
2257,205207.3459164405
2258,157568.82280054953
2259,170900.2147643536
2260,171690.4104268456
2261,170349.29019884297
2262,185236.70647307718
2263,297387.93987760536
2264,441948.89908723044
2265,204828.334447894
2266,232014.9257800262
2267,316477.08660979837
2268,324450.81540931546
2269,162293.88476496583
2270,188488.73608153642
2271,215019.41043227635
2272,200668.64487297757
2273,168129.6152013847
2274,177288.81858533877
2275,166398.00368501293
2276,181797.94657828388
2277,196515.36248741313
2278,158662.7304531895
2279,121372.25639561545
2280,124318.00801568288
2281,158889.46841411092
2282,175194.47443160025
2283,127585.97427975528
2284,123400.9754896102
2285,151328.43392715888
2286,129160.59131180943
2287,278662.4991656248
2288,225266.96854844136
2289,312959.61512846284
2290,369034.8105763399
2291,273235.6479214693
2292,347725.5014203752
2293,387482.27544219064
2294,330324.3258730498
2295,381246.5607194892
2296,261131.51741827297
2297,252986.8382615675
2298,255600.57416537037
2299,323197.0559997358
2300,298835.71717143076
2301,234718.839259302
2302,225581.09810861858
2303,220163.5501645949
2304,221879.5011643516
2305,172314.94858921276
2306,174339.60077042575
2307,178305.72151513075
2308,195096.18675613005
2309,229626.08589982352
2310,178501.92357200428
2311,189667.49849642607
2312,169194.13745198434
2313,167222.23036645204
2314,170150.64112921772
2315,163813.17467686793
2316,184858.45987335735
2317,184359.76360962447
2318,165083.00233800506
2319,169938.5431595675
2320,173834.95423721147
2321,222054.87004865977
2322,165494.3317007728
2323,174086.12361768985
2324,169418.1719896252
2325,189493.73188917927
2326,163571.5212030486
2327,192575.53951735838
2328,209489.335919239
2329,181819.67111159445
2330,177524.22425636803
2331,314898.28067077114
2332,352039.82885956636
2333,301330.706074733
2334,235870.7991976773
2335,241625.49897987733
2336,290843.96614545817
2337,188486.9134785542
2338,241264.9543277105
2339,202894.10397537227
2340,319861.9261757949
2341,198344.47544080805
2342,215159.969862049
2343,202212.78203422963
2344,214125.83109356693
2345,218159.3688393453
2346,185456.31371724984
2347,177288.6624368711
2348,208998.54042441846
2349,159787.94475299705
2350,245314.5505570478
2351,208416.23492505672
2352,226547.76828050704
2353,238088.50809636238
2354,139343.8654143272
2355,147488.9148461362
2356,152837.8493495902
2357,181245.671573214
2358,185648.66995681505
2359,136318.09708247965
2360,121379.31571045052
2361,150522.4958394004
2362,267395.5254724214
2363,138458.98916539128
2364,172099.69593974313
2365,197182.93810250165
2366,171805.1623962762
2367,196379.80053182045
2368,187888.25273560316
2369,194016.43525753164
2370,161662.7575721062
2371,160265.62823552045
2372,175698.5586264479
2373,243592.2027487334
2374,270495.92719183204
2375,213043.16372240277
2376,288040.2972175596
2377,329803.6124772097
2378,147841.29401444428
2379,225559.9309885977
2380,152782.22505361235
2381,176211.26616714676
2382,208192.01128037533
2383,198269.15075990534
2384,237039.02024406908
2385,163765.36885068685
2386,137882.20084387652
2387,137087.71440859686
2388,114430.81348559452
2389,124607.11517729981
2390,135979.19078712346
2391,138127.89638717793
2392,120112.29595174096
2393,160823.94626999594
2394,138900.61041030285
2395,208863.61392312098
2396,144110.43740929224
2397,225100.33129361906
2398,138716.2349634836
2399,77582.04345011816
2400,82050.38242152527
2401,126936.45335796372
2402,136439.8605349261
2403,152531.03424482475
2404,145155.90591618637
2405,156236.71359436135
2406,146882.69731474054
2407,127895.4307393198
2408,145475.1222765043
2409,121248.27262241102
2410,177045.9435308488
2411,118051.76880722666
2412,152710.99231600427
2413,128493.47799259874
2414,151651.74736506614
2415,142764.89845057495
2416,131319.03352986087
2417,135166.5774938127
2418,139668.82415446706
2419,122733.02535563038
2420,119759.1652464442
2421,155394.14181706109
2422,119212.1757761885
2423,124024.672789865
2424,153815.18525837598
2425,242712.22430121698
2426,144015.12692258554
2427,136400.5886172429
2428,178239.97554083986
2429,122606.78492879134
2430,138008.93650453378
2431,112914.95516379277
2432,138879.08998106464
2433,138416.88284871582
2434,135440.86578971078
2435,146624.94002509708
2436,106135.30959781176
2437,111130.38668116466
2438,123557.75857281825
2439,120902.51271864018
2440,132203.35873320288
2441,113571.07569037906
2442,108825.94707139625
2443,129049.30983374645
2444,134163.87366947238
2445,100587.96719745635
2446,146257.4356498507
2447,189308.64525806857
2448,138581.5629946984
2449,121937.16336581405
2450,163366.07230528188
2451,131132.54161674238
2452,203288.74932779552
2453,100486.7959971322
2454,125473.26690468293
2455,128592.38798951267
2456,140269.93143744124
2457,133651.74660777254
2458,123193.48504082685
2459,113372.26054431756
2460,138491.22298784845
2461,131536.0699865229
2462,136334.88343459344
2463,124798.87084065772
2464,186909.38161142822
2465,137947.06822442616
2466,116602.52486583422
2467,148236.67021582238
2468,96404.38051599219
2469,95721.64822434574
2470,202608.52636223708
2471,223813.01604874866
2472,167595.61620246843
2473,132335.4768337632
2474,94946.76337466312
2475,236266.2836540187
2476,127417.39739955153
2477,130004.2869105886
2478,161472.06330302512
2479,114672.31929039932
2480,151525.592889176
2481,124436.38855626345
2482,134698.94212776975
2483,116069.70145973332
2484,127069.65818280894
2485,131759.13378445295
2486,146677.74762306004
2487,194626.12459744143
2488,158204.35043591564
2489,156090.450759485
2490,145097.16720892
2491,110321.41935293471
2492,178119.1494883113
2493,147337.63703608175
2494,158171.34767517808
2495,112044.96061098887
2496,238275.5135295151
2497,159283.76172416552
2498,109656.49624153555
2499,102077.34456103874
2500,134045.53059242337
2501,139950.12624744838
2502,155188.23525863205
2503,108144.53942290523
2504,228018.29991340655
2505,206958.70197155292
2506,220485.5100908845
2507,265922.529284688
2508,220777.0333657089
2509,201462.27539360116
2510,197508.3175739709
2511,168132.36133152436
2512,193626.85543473208
2513,207795.21261408753
2514,235790.19856817168
2515,141598.08893001435
2516,169354.1795871586
2517,147307.3086555273
2518,150794.81658646042
2519,200890.82769064375
2520,196545.6850947744
2521,181527.35266147507
2522,211299.61731119396
2523,128398.2653000296
2524,133007.33723400033
2525,146834.342488734
2526,132000.27317692598
2527,117809.07600997426
2528,131249.1066275778
2529,129522.05058468929
2530,132131.98610193
2531,235054.26184430165
2532,211332.18409949698
2533,189608.4291689064
2534,209062.40596195395
2535,289535.33167307
2536,221324.9596640804
2537,210301.16686987024
2538,170327.44470290342
2539,176816.31362854975
2540,163360.38030350875
2541,172002.5471444723
2542,156050.32685007725
2543,131210.10126041868
2544,127736.24083237907
2545,138170.72219810422
2546,140952.48941472234
2547,148260.25872479068
2548,164669.77030603727
2549,159554.5674394918
2550,1550932.6421210598
2551,142898.6408761185
2552,134983.21744306863
2553,87213.85119233889
2554,116594.33544853715
2555,128616.40444453202
2556,104403.04086202648
2557,115410.94018504144
2558,196270.51203099845
2559,124276.3429728883
2560,137740.64303738144
2561,139246.39728276216
2562,130129.97658499633
2563,144147.95562668782
2564,178348.88133111512
2565,129974.79749100453
2566,140607.28549298368
2567,130554.62752767542
2568,190224.17092208413
2569,187655.19711064003
2570,132481.46613288592
2571,171976.97179570148
2572,157695.1434995763
2573,199340.5555692976
2574,258066.12009529176
2575,135978.37617886704
2576,136130.26811874003
2577,158147.04657497475
2578,104842.69077906766
2579,77007.59411352528
2580,134896.71790236334
2581,140036.2468560158
2582,140325.8578735185
2583,237611.23499105888
2584,175590.0568257837
2585,177679.11071650576
2586,209240.42757690317
2587,197648.60716313837
2588,146371.54858393923
2589,153499.09544172755
2590,197537.47261198447
2591,240418.237684903
2592,198574.4116164383
2593,208132.5652749336
2594,177221.61568351422
2595,183366.57989942507
2596,275807.06487658276
2597,168965.59412817957
2598,257192.72066124654
2599,270075.37666924903
2600,199334.22957495652
2601,145838.45948301753
2602,102403.4405300438
2603,111532.2572875835
2604,108616.20995953331
2605,97608.65129202015
2606,140852.27380090347
2607,211368.10624532774
2608,219646.0852846679
2609,170473.47803818923
2610,120782.23888309264
2611,148695.01265406245
2612,163196.54946072568
2613,138931.13013222176
2614,129627.75766411776
2615,153248.1533685888
2616,147160.47324484563
2617,181205.47464917338
2618,206267.45156818448
2619,204910.6898315014
2620,180021.59774324138
2621,170223.10320424894
2622,177968.76763211962
2623,221582.49255686655
2624,259910.47953761063
2625,282527.4686385793
2626,168559.705100194
2627,159851.83598020877
2628,354055.861162718
2629,402117.860746192
2630,280975.5368228368
2631,383430.1134562393
2632,327142.39617948234
2633,247928.75047462728
2634,327866.70549462206
2635,159337.72717454153
2636,189025.77408564463
2637,165793.27209624535
2638,242299.81230170382
2639,185809.71307762858
2640,158999.1709481594
2641,108720.18806535551
2642,184782.6447136007
2643,123188.49121903913
2644,138327.17567312787
2645,127634.94010756785
2646,114468.15004458692
2647,124561.49671392288
2648,147759.8067236316
2649,153072.4829882648
2650,148825.32325828314
2651,142591.50206113496
2652,341655.563269985
2653,220931.03050307938
2654,216812.36605341046
2655,314672.928781248
2656,266939.12896043406
2657,283226.1942190885
2658,248304.05456480934
2659,254886.40850907605
2660,287263.10116848483
2661,283870.05640196713
2662,287531.08276677656
2663,258096.32782563704
2664,220429.0219447389
2665,258380.22212514188
2666,231291.14348608404
2667,161179.18524787755
2668,171740.2354062546
2669,169467.975481255
2670,254213.15565339103
2671,173336.01690567925
2672,176676.58693638412
2673,195448.50768107077
2674,198906.92784278578
2675,155622.33345215826
2676,178719.57361999224
2677,191006.55910440718
2678,244037.9115123093
2679,240983.0661388693
2680,252646.9882915566
2681,350491.69809400785
2682,303519.29675051244
2683,488076.7085562762
2684,275399.5980368713
2685,315508.80207861733
2686,221561.33770472373
2687,265784.4781671747
2688,199252.205105997
2689,179241.62311209622
2690,381987.51490286755
2691,173489.5973295586
2692,140745.45594331343
2693,183732.14759351555
2694,142560.97991918898
2695,185617.0610934443
2696,177968.81832187416
2697,182267.38768946822
2698,197996.1909778384
2699,172410.59170214724
2700,151682.21215878823
2701,151558.9490816202
2702,117516.05964777811
2703,146333.6074794847
2704,144656.53649437785
2705,120465.16504301727
2706,122434.70554501151
2707,130232.1371641679
2708,132510.10586470738
2709,117251.51778645965
2710,125807.1793575641
2711,307682.5938392409
2712,335015.3595529276
2713,157175.91513178052
2714,149763.07681700366
2715,162279.85287247907
2716,146180.37506680272
2717,181033.3487221689
2718,198880.20339474455
2719,161317.29822036257
2720,185188.2184480231
2721,135381.45872785227
2722,171038.08007413824
2723,157845.3066482863
2724,127807.93258911684
2725,132661.6279734706
2726,147933.02610720243
2727,191472.87361333446
2728,168783.25069366719
2729,149150.3330550102
2730,148464.5346413015
2731,131521.40049240435
2732,124187.5817209821
2733,169489.7257188774
2734,158615.0212013572
2735,131893.9838886802
